Title,Description,Published Date,Video URL
"Germaine Sablon &amp; Michel Warlop - Je Voudrais Vivre - Paris, 11.13.1934",Germaine Sablon (vo) - acc. by Michel Warlop et son Orchestre: Roger Grasset (b); Alix Combelle (ts); Michel Warlop (ldr); ...,2011-11-21T12:51:46Z,https://www.youtube.com/watch?v=VsHt1fN92ro
"Serenade For A Wealthy Widow- Michel Warlop Et Son Orchestra (w/Django Reinhardt, guitar) - Swing 28","MICHEL WARLOP ET SON ORCHESTRE: A. Pico, t / Jean Magnien, cl / Andre Lamory, as / Charles Shaaf, ts / __ Paquay, ...",2025-02-12T15:54:27Z,https://www.youtube.com/watch?v=lAJV7-yp9-I
Hal Kemp and his Orchestra:  &quot;Serenade For a Wealthy Widow&quot;  (1934),"John Scott Trotter at the piano Recorded Sept. 14, 1934 and released on shellac BRUNSWICK 78 #7319 (CP B 1116) Reissued ...",2022-03-27T02:26:56Z,https://www.youtube.com/watch?v=uUlx6vaSaAs
Low Ceiling / Beryl Booker Trio,"RCA Victor 40-0147-A (D6VB3030) Mary Osborne(el-g) Beryl Booker(p) June Rotenberg(b) New York, October 8, 1946.",2017-09-15T05:14:51Z,https://www.youtube.com/watch?v=vWGTvmrW_3c
If I had you - Black &amp; White 1209A - 1944,"IF I HAD YOU (Campbell - Connelly - Shapiro) NAT JAFFE TRIO NAT JAFFE, piano; REMO PALMIERI, guitar; LEO GUARNIERI, ...",2020-11-01T16:19:08Z,https://www.youtube.com/watch?v=QePPkXi-sXs
A hundred years from today - Black &amp; White 1209B - 1944,"A HUNDRED YEARS FROM TODAY (Washington - Young) NAT JAFFE TRIO NAT JAFFE, piano; REMO PALMIERI, guitar; LEO ...",2021-09-26T18:28:12Z,https://www.youtube.com/watch?v=jXZJJVcKeBw
"Django Reinhardt &amp; Michel Warlop - Taj Mahal - Paris, 21.12.1937","Michel Warlop et son Orchestre Michel Warlop (vln); André Lamory, Jean Magnien, Charles Schaaf (cl & s); Pierre Zeppilli (p); ...",2010-05-03T12:08:26Z,https://www.youtube.com/watch?v=MN1u2-Vfuzs
Michel Warlop Et Son Orchestre - Crazy Strings,"Michel Warlop and his Orchestra Alex Renard (tp) Maurice Cizeron (as, fl, cl) Alix Combelle (ts) Michael Warlop (vln, leader) Emil ...",2020-10-22T22:26:56Z,https://www.youtube.com/watch?v=gWavP9zDA88
Michel Warlop et son Orchestre &quot;Retour&quot; (1941) French jazz violin Septour a Cordes = Raymond Legrand,"""Retour"" means ""return"" in English. This was Warlop's first recording under his own name after he returned to France after being a ...",2022-02-02T02:40:05Z,https://www.youtube.com/watch?v=0_MIhNnwS7w
Michel Warlop et son Orchestre - Budding Dancers - 1936 April 17 - Paris,"Michel Warlop et son Orchestre Alex Renard (tp); Maurice Cizeron (as,fl,cl); Alix Combelle (ts); Michael Warlop (vln, leader) Emil ...",2013-01-01T15:59:23Z,https://www.youtube.com/watch?v=MmDFhTBFbRE
Michel Warlop et son Orchestre - Crazy Strings - 1936 April 17 - Paris,"Michel Warlop et son Orchestre Alex Renard (tp); Maurice Cizeron (as,fl,cl); Alix Combelle (ts); Michael Warlop (vln, leader) Emil ...",2013-01-01T15:48:17Z,https://www.youtube.com/watch?v=QQWzWoDRNGE
"Django Reinhardt &amp; Michel Warlop - Organ Grinder&#39;s Swing - Paris, 21.12.1937","Michel Warlop et son Orchestre Michel Warlop (vln); A.Pico (tp); André Lamory, Jean Magnien, Charles Schaaf (cl &as); Paquay (fl ...",2010-05-03T11:47:03Z,https://www.youtube.com/watch?v=Qd8YWKXWdFs
Michel Warlop et son Orchestre - Cloud Castles - 1936 April 17 - Paris,"Michel Warlop et son Orchestre Alex Renard (tp); Maurice Cizeron (as,fl,cl); Alix Combelle (ts); Michael Warlop (vln, leader) Emil ...",2013-01-01T15:17:38Z,https://www.youtube.com/watch?v=iMk-6fh7Vsk
"Django Reinhardt - Michel Warlop - Serenade For A Wealthy Widow - Paris, 21.12.1937","Michel Warlop et son Orchestre Michel Warlop (vln); A.Pico (tp); André Lamory, Jean Magnien, Charles Schaaf (cl & s); Paquay (fl ...",2010-05-03T11:39:23Z,https://www.youtube.com/watch?v=MVukNj-Lj5k
Michel Warlop et son Orchestre - Magic Strings - 1936 April 17 - Paris,"Michel Warlop et son Orchestre Alex Renard (tp); Maurice Cizeron (as,fl,cl); Alix Combelle (ts); Michael Warlop (vln, leader) Emil ...",2013-01-01T15:34:03Z,https://www.youtube.com/watch?v=mHXsRhTfWCg
"Django Reinhardt &amp; Michel Warlop - Cloud Castles - Paris, 17.04.1936","Michel Warlop et son Orchestre Alex Renard (tp); Maurice Cizeron (as,fl,cl); Alix Combelle (ts); Michael Warlop (vln, leader) Emil ...",2010-06-09T19:15:27Z,https://www.youtube.com/watch?v=xPYF2ms0-fE
"Django Reinhardt &amp; Michel Warlop - Novel Pets - Paris, 17.04.1936","Michel Warlop et son Orchestre Alex Renard (tp); Maurice Cizeron (as,fl,cl); Alix Combelle (ts); Michael Warlop (vln, leader) Emil ...",2010-06-10T11:57:15Z,https://www.youtube.com/watch?v=2tL6MtTRnaI
"Django Reinhardt - Michel Warlop - Budding Dancers - Paris, 17.04.1936","Michel Warlop et son Orchestre Alex Renard (tp); Maurice Cizeron (as,fl,cl); Alix Combelle (ts); Michael Warlop (vln, leader) Emil ...",2010-06-10T12:02:57Z,https://www.youtube.com/watch?v=UHMq0_-9PWg
Michel Warlop Et Son Orchestre - Strange Harmony.,"HI, we would like to present you something new musically speaking. Our tracks are not present in the YouTube library. Our music ...",2019-01-30T09:13:22Z,https://www.youtube.com/watch?v=ucSg1hhzumg
Michel Warlop Et Son Orchestre   All For The Swing Tiger Rag,"HI, we would like to present you something new musically speaking. Our tracks are not present in the YouTube library. Our music ...",2019-07-07T10:13:28Z,https://www.youtube.com/watch?v=GawYq3W6LEc
Michel Warlop Et Son Orchestre - Strange Harmony,"HI, we would like to present you something new musically speaking. Our tracks are not present in the YouTube library. Our music ...",2019-01-30T09:13:26Z,https://www.youtube.com/watch?v=Jh6Vu9hTT4U
"Django Reinhardt &amp; Michel Warlop - Magic Strings - Paris, 17.04.1936","Michel Warlop et son Orchestre Alex Renard (tp); Maurice Cizeron (as,fl,cl); Alix Combelle (ts); Michael Warlop (vln, leader) Emil ...",2010-06-09T19:23:26Z,https://www.youtube.com/watch?v=L7LUiEEM2tc
"Django Reinhardt - Michel Warlop - Sweet Serenade - Paris, 17.04.1936","Michel Warlop et son Orchestre Alex Renard (tp); Maurice Cizeron (as,fl,cl); Alix Combelle (ts); Michael Warlop (vln, leader) Emil ...",2010-06-09T21:05:56Z,https://www.youtube.com/watch?v=NNcAZZ_SBBw
Michel Warlop Et Son Orchestre - Tea For Two,"HI, we would like to present you something new musically speaking. Our tracks are not present in the YouTube library. Our music ...",2019-01-04T11:26:45Z,https://www.youtube.com/watch?v=L57TVnC2Dls
Michel Warlop Et Son Orchestre - Escape,"HI, we would like to present you something new musically speaking. Our tracks are not present in the YouTube library. Our music ...",2019-01-29T11:32:58Z,https://www.youtube.com/watch?v=UgqsJUFbWq8
Michel Warlop Et Son Orchestre - Serenade,"HI, we would like to present you something new musically speaking. Our tracks are not present in the YouTube library. Our music ...",2019-01-30T09:13:28Z,https://www.youtube.com/watch?v=DFRDN3hc9rU
Strange Harmony,Provided to YouTube by The Orchard Enterprises Strange Harmony · Michel Warlop Et Son Orchestre 100 Accordion Jazz ...,2014-12-25T15:32:08Z,https://www.youtube.com/watch?v=p6tGrhSxrck
Michel Warlop Et Son Orchestre Alias The Chicago Syncopators - Harlem Hurricane,"HI, we would like to present you something new musically speaking. Our tracks are not present in the YouTube library. Our music ...",2019-01-17T11:31:12Z,https://www.youtube.com/watch?v=dwd4k74cshQ
Michel Warlop Et Son Orchestre Alias The Chicago Syncopators - Harlem Hurricane (Version 2),"HI, we would like to present you something new musically speaking. Our tracks are not present in the YouTube library. Our music ...",2019-01-17T12:51:32Z,https://www.youtube.com/watch?v=3sWByYXRaR4
Michel Warlop Et Son Orchestre Alias The Chicago Syncopators - Harlem Hurricane (Version 2),"HI, we would like to present you something new musically speaking. Our tracks are not present in the YouTube library. Our music ...",2019-01-17T11:30:58Z,https://www.youtube.com/watch?v=PbI7mxz4-_8
Michel Warlop Et Son Orchestre - Little Girl Blue,"HI, we would like to present you something new musically speaking. Our tracks are not present in the YouTube library. Our music ...",2019-01-17T11:30:39Z,https://www.youtube.com/watch?v=-b44g3xxB_Y
Michel Warlop Et Son Orchestre   Blue Interlude,"HI, we would like to present you something new musically speaking. Our tracks are not present in the YouTube library. Our music ...",2019-07-07T10:13:28Z,https://www.youtube.com/watch?v=Qp0Wtgu0wdw
Michel Warlop Et Son Orchestre All For The Swing Tiger Rag,"HI, we would like to present you something new musically speaking. Our tracks are not present in the YouTube library. Our music ...",2021-08-31T11:32:38Z,https://www.youtube.com/watch?v=dFi7lx4Z7TQ
Michel Warlop Et Son Orchestre - Ça Me Tracasse (Double Trouble),"HI, we would like to present you something new musically speaking. Our tracks are not present in the YouTube library. Our music ...",2019-01-29T11:32:32Z,https://www.youtube.com/watch?v=kAUe6Tvc-z4
Michel Warlop Et Son Orchestre - Serenade For A Wealthy Widow,"HI, we would like to present you something new musically speaking. Our tracks are not present in the YouTube library. Our music ...",2019-01-04T11:26:18Z,https://www.youtube.com/watch?v=LoF1C_bprxE
DUKE ELLINGTON AND HIS ORCHESTRA;｛ TRUCKIN&#39; ｝1935.,"BRUNSWICK 7514 DUKE ELLINGTON'S FAMOUS ORCH TRUCKIN' MX：B-17975-1 Duke Ellington, p, a, dir. Arthur Whetsel ...",2022-05-24T17:00:31Z,https://www.youtube.com/watch?v=edFELZZ3IOU
Truckin&#39; / Duke Ellington and his Famous Orchestra,Truckin' Duke Ellington and his Famous Orchestra Vocal Chorus by Ivie Anderson Brunswick 7514 (B-17975-1) Ivie Anderson(vo) ...,2019-07-10T01:12:42Z,https://www.youtube.com/watch?v=4XD6N8-Ciws
Duke Ellington Orch - Creole Love Call (+ Adelaide Hall interview),"Duke Ellington And His Orchestra play the classic ""Creole Love Call"", with Adelaide Hall singing superb counter melodies. It's pity ...",2021-04-22T10:24:11Z,https://www.youtube.com/watch?v=EggkVlVKCa8
&quot;Vote For Mister Rhythm&quot; - Ella Fitzgerald/Chick Webb (1936),Ella Fitzgerald (vocal) with Chick Webb and His Orchestra. Recorded in New York City on October 29th 1936. The song was ...,2024-11-09T16:46:25Z,https://www.youtube.com/watch?v=XGHkAyYJ3VU
Blues In The Dark / Count Basie and his Orchestra,"New York, January 3, 1938 Sessions(2) Blues In The Dark Count Basie and his Orchestra Vocal Chorus by James Rushing Decca ...",2018-01-08T06:44:19Z,https://www.youtube.com/watch?v=JULtTIO1Wkg
ARTIE SHAW AND HIS ORCHESTRA { ST JAMES INFIRMARY } ( PT.1) ( PT.2)  1941.,Victor 27895A /B ARTIE SHAW & HIS ORCH ST JAMES INFIRMARY MX; 068195=2 ( PT.1) 068196=2 ( PT.2) ARTIE SHAW AND ...,2022-10-27T17:00:16Z,https://www.youtube.com/watch?v=PoE3SKICLi8
"Artie Shaw and His Orchestra &quot;Comin&#39; On&quot; (1939) Tony Pastor, George Auld, John Best, Bernie Privin","Artie Shaw was born Arthur Jacob Arshawsky on May 23, 1910, in New York City's Lower East Side, the only child of Jewish ...",2021-10-28T02:42:45Z,https://www.youtube.com/watch?v=f4q26XysmLs
CHARLIE BARNET West End Blues (1945) Big Band Jazz Instrumental - 78 RPM record,Charlie Barnet And His Orchestra – West End Blues Instrumental Fox Trot - Saxaphone Solo by Charlie Barnet Written by King ...,2022-11-14T22:00:33Z,https://www.youtube.com/watch?v=lX_LK1urr7k
1940 EARL HINES Number 19 JAZZ INSTRUMENTAL - 78 RPM Record,Earl Hines And His Orchestra – Number 19 Fox Trot Written by Earl Hines 78 RPM audio transfer from Bowness Arts' collection of ...,2023-04-25T22:00:31Z,https://www.youtube.com/watch?v=f2Kx3ZzctXk
"Coleman Hawkins - Body And Soul - Concert, &quot;Carnegie Hall&quot;, New York, September 18, 1949","Coleman Hawkins - Jazz at the Philharmonic Coleman Hawkins (ts); Hank Jones (p); Ray Brown (b); Buddy Rich (d) Concert, ...",2013-10-23T14:57:53Z,https://www.youtube.com/watch?v=49lYG20t7qU
"Jazz At The Philharmonic - Philharmonic Auditorium, Los Angeles, July 30, 1944","Illinois Jacquet (ts); Nat ""King"" Cole (p); Red Callender (b); Lee Young (d) Recorded July 30, 1944 at the ""Philharmonic ...",2017-10-12T13:03:39Z,https://www.youtube.com/watch?v=bgJvT_ipTaQ
78 RPM - Norman Granz&#39; Jazz At The Philharmonic Vol. 4 (1946) Disc Records ‎– 504 - Illinois Jacquet,DISCLAIMER* NO COPYRIGHT INFRINGEMENT INTENDED. I DO NOT OWN THE RIGHTS TO MUSIC IN THIS VIDEO. I DO NOT ...,2017-10-24T15:50:59Z,https://www.youtube.com/watch?v=jwKGuUbOycI
Fletcher Henderson - Clarinet Marmalade - N.Y.C. 19.03.1931,Fletcher Henderson And His Orchestra Rex Stewart (cnt) Russell Smith Bobby Stark (tp) Benny Morton Claude Jones (tb) Russell ...,2012-07-16T11:01:04Z,https://www.youtube.com/watch?v=wFHlVwMeg3I
Tribute jazz at the philharmonic,,2014-05-20T18:17:44Z,https://www.youtube.com/watch?v=-Ri0rlgwGbI
Lester Young - Lester&#39;s Blues  (restored vinyl LP Jazz at the Philharmonic Carnegie Blues),"""You'll never find a rainbow looking down."" Charlie Chaplin From Side B of the jazz LP Jazz at the Philharmonic/Lester Young ...",2021-10-08T22:30:03Z,https://www.youtube.com/watch?v=mY9x88QE7fI
JAZZ AT THE PHILHARMONIC Vol. 9 - LP 10&#39; Polegadas Mono [1947] Full Album,"DISCO É CULTURA Tracklist: A - Mordido (Part 1) 00:00 B - Mordido (Part 2) 09:02 Recorded live at Carnegie Hall NYC, ...",2020-10-08T18:30:46Z,https://www.youtube.com/watch?v=KBIAxpm7H-E
"Glenn Miller - June 23rd, 1942",This is a program by Glenn Miller and his Orchestra broadcast from New York City over the CBS radio network on Tuesday June ...,2018-06-23T15:14:32Z,https://www.youtube.com/watch?v=yvHDWV91uRk
Fletcher Henderson And His Orchestra - TNT (Louis!),"Fletcher Henderson and his Orchestra play a spirited version of Elmer Schoebel's ""T.N.T."", with solos by Louis Armstrong, ...",2020-09-11T18:48:10Z,https://www.youtube.com/watch?v=obtRPWzbak8
1940 DUKE ELLINGTON Dusk A DUKE ELLINGTON PANORAMA - 78 RPM Record,"Duke Ellington And His Famous Orchestra – The Mooche Fox Trot Written by Duke Ellington Recorded May 28, 1940 78 RPM ...",2023-11-02T10:00:29Z,https://www.youtube.com/watch?v=c8gnqbKUZMY
Hep Boyds,Provided to YouTube by The Orchard Enterprises Hep Boyds · Boyd Raeburn And His Orchestra 1944 ℗ 1994 Circle Records ...,2015-05-19T13:24:22Z,https://www.youtube.com/watch?v=WIIV24Vq32k
East Side West Side (Sidewalks of New York) - Charlie Barnet and His Orchestra Vocal by Bunny Briggs,Apollo AP-3130 Apollo Records.,2018-04-30T02:01:46Z,https://www.youtube.com/watch?v=YqX88Kb_U4c
Charlie Spivak - One night stand with Charlie Spivak (1976 LP),Joyce record which features two Charlie Spivak and his orchestra broadcast: First Broadcast (Complete) - Feb. 15 1945 Second ...,2023-08-08T09:04:09Z,https://www.youtube.com/watch?v=YiVYlNPjsA4
Lionel Hampton and His Orchestra - Ain&#39;t Cha Comin&#39; Home (1939),Recorded in New York on 9th June 1939 Personnel: Ziggy Elman-trumpet / Hymie Schertzer-alto sax / Russell Procope-soprano ...,2023-01-30T07:01:52Z,https://www.youtube.com/watch?v=sQCDPf1Bgoc
“Dusk in Upper Sandusky” by Jimmy Dorsey and His Orchestra 1938,Dusk in Upper Sandusky” by Jimmy Dorsey and His Orchestra 1938 Drum Solo: Ray McKinley Decca 1981-A Another side that is ...,2022-02-16T13:30:01Z,https://www.youtube.com/watch?v=ayyijvpUtSE
Tommy Dorsey And His Orchestra - Smoke Gets In Your Eyes.,"HI, we would like to present you something new musically speaking. Our tracks are not present in the YouTube library. Our music ...",2017-06-29T14:37:30Z,https://www.youtube.com/watch?v=XmwuJinZuOo
"Lionel Hampton and his orchestra, Soundies 1950-1952 (colorized)","Midnight Sun (1952) 00:00 Beulah's boogie (1950) 3:25 Love you like mad, love you like crazy (1951) 6:50 Ding Dong baby ...",2021-10-09T15:33:31Z,https://www.youtube.com/watch?v=SrlSjSQB8kk
Lionel Hampton and His Orchestra - Ding Dong Baby (1956),"""Ding Dong Baby"" Written and Performed by Lionel Hampton and His Orchestra filmed at the Apollo Theatre in Harlem, New York ...",2013-07-17T12:56:01Z,https://www.youtube.com/watch?v=WyMKfsmMp3Q
Jazz Club U.S.A. (1950) (Episode 2),"Jazz Club USA # 02 Host: Leonard Feather. Date: 1950-12-31 Lionel Hampton and his Orchestra: Oh babe 1:27 Los Angeles, ...",2017-12-20T23:09:48Z,https://www.youtube.com/watch?v=ftwKXR-kXFQ
Jazz Club U.S.A. (1951) (Episode 21) (Young Musicians),Jazz Club USA # 21 – Young Musicians Host: Leonard Feather Date: 1951-05-20 Stan Getz Quintet: Always 1:29 Sweet Miss 5:40 ...,2018-08-10T05:28:10Z,https://www.youtube.com/watch?v=IX4ZypmtxB4
Whispering - Benny Goodman Quartet - Victor 25481-A,"BENNY GOODMAN QUARTET: Benny Goodman, cl / Teddy Wilson, p / Gene Krupa, d / Lionel Hampton, vib. 03515-1 Whispering ...",2022-12-17T16:58:23Z,https://www.youtube.com/watch?v=NLa8zvmiC-w
The Benny Goodman Quartet 1959-I Got Rhythm,"The Song Is Called I Got Rhythm Recorded December 17, 1959 Featuring Benny Goodman On Clarinet, Gene Krupa On Drums, ...",2018-01-22T05:47:57Z,https://www.youtube.com/watch?v=km0ddVwIGms
"Norman Granz&#39; Jam Session 1953 - Oh, Lady Be Good!","Norman Granz' Jam Session - Oh, Lady Be Good! (1953) Personnel: Harry Edison (trumpet), Buddy DeFranco (clarinet), Benny ...",2020-11-26T16:48:35Z,https://www.youtube.com/watch?v=mwQO4tY_48w
"Benny Goodman Quartet 6/29/1973 &quot;Lady Be Good&quot; Slam Stewart , Gene Krupa at Carnegie Hall",The Original Benny Goodman Quartet: Benny Goodman - clarinet Lionel Hampton - vibes Teddy Wilson - piano Gene Krupa ...,2022-02-17T18:38:38Z,https://www.youtube.com/watch?v=wt8J8OfoLT8
Jazz At The Philharmonic Vol.11 - The Man I Love (1946),"Dizzy Gillespie (trumpet), Lester Young and Charlie Ventura (tenor saxophone), Willie Smith (alto saxophone), Mel Powell (piano) ...",2017-07-30T05:43:59Z,https://www.youtube.com/watch?v=4Q79NZ2lwV8
Lester Young -  I Got Rhythm (from vinyl LP Jazz at the Philharmonic Lester Young Carnegie Blues),"Jazz at the Philharmonic Lester Young Carnegie Blues Lester Willis Young (August 27, 1909 – March 15, 1959) Arguably, Young ...",2022-08-08T19:00:20Z,https://www.youtube.com/watch?v=rKErkL_HQy0
1942 SHEP FIELDS Whisper That You Love Me KEN CURTIS vocals - 78 RPM Record,Shep Fields And His New Music – Whisper That You Love Me Vocal refrain by Ken Curtis Written by John Klenner and Hans ...,2023-05-08T10:00:21Z,https://www.youtube.com/watch?v=V66NTZwYxj0
1942 SHEP FIELDS Whisper That You Love Me KEN CURTIS vocals - 78 RPM Record,Shep Fields And His New Music – Whisper That You Love Me Vocal refrain by Ken Curtis Written by John Klenner and Hans ...,2023-08-04T10:00:59Z,https://www.youtube.com/watch?v=xrDAxnFwuSw
1942 SHEP FIELDS Nursie! Nursie! KEN CURTIS vocals - 78 RPM Record,Shep Fields And His New Music – Nursie! Nursie! Vocal refrain by Ken Curtis and Chorus Written by Art Noel and Don Pelosi 78 ...,2023-05-08T22:00:07Z,https://www.youtube.com/watch?v=E5DUYHLPJqw
Philippe Brun Swing Band: BOUNCIN&#39; AROUND (1938),"Philippe Brun And His Swing Band: Bouncin' Around (Gus Deloof). Swing SW 54 (mx. No.: OSW 7); Paris, March 8, 1938 ...",2008-08-22T17:42:04Z,https://www.youtube.com/watch?v=vHSYpR0sWKk
Philippe Brun Swing Band (1937): COLLEGE STOMP,"Philippe Brun And His Swing Band: College Stomp Swing SW 15 (Mx. No.: OLA 2308-1) Paris, December 28, 1937 Personnel as ...",2008-12-21T04:24:56Z,https://www.youtube.com/watch?v=TD6QqsZzxBA
Philippe Brun And His Swing Band   Bouncing Around,"HI, we would like to present you something new musically speaking. Our tracks are not present in the YouTube library. Our music ...",2018-12-18T09:13:38Z,https://www.youtube.com/watch?v=Pphwgl23kDM
Philippe Brun And His Swing Band   College Stomp,"HI, we would like to present you something new musically speaking. Our tracks are not present in the YouTube library. Our music ...",2019-01-05T12:36:43Z,https://www.youtube.com/watch?v=WwcDiNLmDB8
Philippe Brun and his Swing Band - College Stomp - SWING SW15 A OLA 2308,"Philippe Brun and his Swing Band playing ""College Stomp"", recorded on Dec 28, 1937 in Paris, France (Django Reinhardt on ...",2012-04-05T18:50:26Z,https://www.youtube.com/watch?v=uxLsft7s5dA
Philippe Brun And His Swing Band - College Stomp,"HI, we would like to present you something new musically speaking. Our tracks are not present in the YouTube library. Our music ...",2019-01-05T12:36:49Z,https://www.youtube.com/watch?v=qXjpmwcqNCA
Philippe Brun And His Swing Band - Gabriel&#39;s Swing,"HI, we would like to present you something new musically speaking. Our tracks are not present in the YouTube library. Our music ...",2018-12-18T09:14:26Z,https://www.youtube.com/watch?v=7R7HWUJWftg
Philippe Brun And His Swing Band - Doin&#39; The New Low-Down,"HI, we would like to present you something new musically speaking. Our tracks are not present in the YouTube library. Our music ...",2018-12-18T09:14:19Z,https://www.youtube.com/watch?v=XRCuFEfdaXk
Philippe Brun And His Swing Band   Ridin&#39; Along The Moscova,"HI, we would like to present you something new musically speaking. Our tracks are not present in the YouTube library. Our music ...",2018-12-18T09:14:05Z,https://www.youtube.com/watch?v=u2xoUPaQc8k
Philippe Brun And His Swing Band - Gotta Date In Louisiana,"HI, we would like to present you something new musically speaking. Our tracks are not present in the YouTube library. Our music ...",2018-12-18T09:14:36Z,https://www.youtube.com/watch?v=l0sZuHLQ4e0
Hildegarde - Walzing With A Dream - 1935 March 8 - Paris,"Patrick et son Orchestre (dir. Guy Paquinet) Alex Renard, Gaston Lapeyronnie, Nöel Chiboust (tp); Guy Paquinet, Pierre Deck, ...",2010-05-29T13:12:37Z,https://www.youtube.com/watch?v=D5BAS9dto1A
"Michel Warlop et son Orchestre - Taj Mahal - 1937 December 21 - Swing, Paris","Michel Warlop et son Orchestre Michel Warlop (v); André Lamory, Jean Magnien, Charles Schaaf (cl & s); Pierre Zeppilli (p); ...",2013-01-01T16:35:42Z,https://www.youtube.com/watch?v=9PEj9WVkUuQ
"Hubert Rostaing Et Son Orchestre - Parc Monceau - Paris, 5 Mars 1941",Hubert Rostaing Et Son Orchestre Tony Rovira (b); Written By - Hubert Rostaing (cl); Pierre Fouad (dm); Joseph Reinhardt (g); ...,2012-12-30T15:54:47Z,https://www.youtube.com/watch?v=EbAUCizn4Bs
Duke Ellington and his Orchestra: Doin&#39; The New Low Down 1928,via YouTube Capture.,2016-02-07T17:38:42Z,https://www.youtube.com/watch?v=CDlPYlKWnmI
Trio De Saxophones Alix Combelle - Sur Les Bords De L&#39;alamo (On The Alamo),"HI, we would like to present you something new musically speaking. Our tracks are not present in the YouTube library. Our music ...",2018-09-06T14:33:36Z,https://www.youtube.com/watch?v=HXr8fb5a94I
Phil Harris and his Orchestra,"Woodman, Woodman Spare That Tree. Novelty song from 1947.",2010-02-05T11:50:04Z,https://www.youtube.com/watch?v=akoeUujESNU
"Sweet Georgia Brown (Take 2) - Harry James, 1939","Sweet Georgia Brown (Take 2) - Harry James and His Orchestra Recorded February 20, 1939 in New York City Released on ...",2022-04-10T22:13:11Z,https://www.youtube.com/watch?v=q8-IJdIaCV0
HARRY JAMES AND HIS ORCHESTRA { CIRIBIRIBIN } 1939.,"COLUMBIA 36226 HARRY JAMES AND HIS ORCH CIRIBIRIBIN MX; B-24514-1 ORIGINAL： BRUNSWICK 8327, HARRY ...",2022-10-25T17:00:22Z,https://www.youtube.com/watch?v=NGOIadN0DlA
